signal,threshold,accuracy,weighted_f1,large_usage,avg_cost,cost_reduction
small_margin,0.5548520548946667,0.841716214044673,0.8419518935831676,0.19476136911457495,5.674272858749799,0.773029085650008
small_margin,0.5581143444724,0.8418769082436124,0.8421087140387697,0.19620761690502972,5.708982805720713,0.7716406877711715
small_margin,0.5613766340501334,0.8421982966414913,0.8424099788919583,0.1978145588944239,5.7475494134661735,0.770098023461353
small_margin,0.5646389236278667,0.8428410734372489,0.8430369859710589,0.19910011248593926,5.778402699662542,0.7688638920134984
small_margin,0.5679012132056,0.8431624618351278,0.8433519107075622,0.20038566607745462,5.809255985858911,0.7676297605656436
small_margin,0.5711635027833334,0.8433231560340672,0.843520264245688,0.20279607906154587,5.867105897477101,0.765315764100916
small_margin,0.5744257923610667,0.8430017676361883,0.8432145155734676,0.2047244094488189,5.913385826771654,0.7634645669291339
small_margin,0.5776880819388001,0.8431624618351278,0.8433794099089634,0.20665273983609192,5.959665756066206,0.7616133697573517
small_margin,0.5809503715165334,0.8431624618351278,0.8433841091857176,0.20761690502972843,5.982805720713483,0.7606877711714607
small_margin,0.5842126610942667,0.8434838502330065,0.8437072553903464,0.20890245862124376,6.013659006909851,0.759453639723606
small_margin,0.5874749506720001,0.843644544431946,0.843858298086177,0.21147356580427445,6.075365579302587,0.7569853768278965
small_margin,0.5907372402497334,0.844448015426643,0.8446392558655829,0.21324120199260807,6.1177888478225935,0.7552884460870962
small_margin,0.5939995298274667,0.8447694038245219,0.8449651543891565,0.21484814398200225,6.156355455568054,0.7537457817772778
small_margin,0.5972618194052001,0.8446087096255825,0.8448083084139913,0.21565161497669935,6.175638759440784,0.7529744496223686
small_margin,0.6005241089829334,0.8454121806202796,0.8456116867901323,0.2177406395629118,6.225775349509883,0.7509689860196047
small_margin,0.6037863985606667,0.8457335690181584,0.8459298476423555,0.21950827575124537,6.268198618029889,0.7492720552788044
small_margin,0.6070486881384001,0.8457335690181584,0.8459298476423555,0.22095452354170014,6.302908565000804,0.7478836573999679
small_margin,0.6103109777161334,0.8458942632170978,0.8460842333070981,0.2224007713321549,6.337618511971717,0.7464952595211314
small_margin,0.6135732672938667,0.8463763458139161,0.8465653946812453,0.2248111843162462,6.395468423589909,0.7441812630564036
small_margin,0.6168355568716001,0.8465370400128556,0.8467302757994872,0.22657882050457978,6.437891692109915,0.7424843323156034
small_margin,0.6200978464493334,0.8470191226096738,0.8472054590785817,0.22866784509079222,6.4880282821790125,0.7404788687128395
small_margin,0.6233601360270667,0.8476618994054315,0.8478472987304642,0.23059617547806524,6.534308211473566,0.7386276715410574
small_margin,0.6266224256048001,0.8478225936043708,0.8479974484419815,0.23220311746745942,6.572874819219026,0.7370850072312389
small_margin,0.6298847151825334,0.8478225936043708,0.8479915984943355,0.23348867105897478,6.603728105415395,0.7358508757833842
small_margin,0.6331470047602668,0.8483046762011891,0.8484757437136753,0.23509561304836896,6.642294713160855,0.7343082114735657
small_margin,0.6364092943380001,0.848626064599068,0.8487900929596662,0.23654186083882373,6.67700466013177,0.7329198135947292
small_margin,0.6396715839157334,0.8489474529969468,0.8490987153763887,0.23766672023139965,6.704001285553591,0.7318399485778564
small_margin,0.6429338734934668,0.8492688413948256,0.8494164376508397,0.24007713321549093,6.761851197171783,0.7295259521131288
small_margin,0.6461961630712001,0.8492688413948256,0.8494142681298371,0.24184476940382452,6.804274465691789,0.7278290213723284
small_margin,0.6494584526489334,0.8497509239916439,0.8498905486240197,0.24329101719427929,6.838984412662703,0.7264406234934919
small_margin,0.6527207422266668,0.8500723123895227,0.8501982766141716,0.24457657078579464,6.8698376988590715,0.7252064920456371
small_margin,0.6559830318044001,0.8502330065884621,0.850352522549378,0.2452193475815523,6.885264341957256,0.7245894263217098
small_margin,0.6592453213821334,0.8503937007874016,0.8504900245905107,0.247790454764583,6.946970914349992,0.7221211634260003
small_margin,0.6625076109598668,0.850554394986341,0.8506587836451599,0.2495580909529166,6.989394182869998,0.7204242326852001
small_margin,0.6657699005376001,0.8507150891852804,0.8508091727817092,0.25100433874337136,7.024104129840913,0.7190358348063635
small_margin,0.6690321901153334,0.8510364775831593,0.8511316179286942,0.2532540575285232,7.078097380684556,0.7168761047726178
